Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
603159,2023-05-02T08:25:01.469-05:00,"EP_Standard_C4484572_998",1-189,"Actions","EP_Address",1235,yes,"EP_1","Default zone"
603209,2023-05-02T08:25:01.519-05:00,"EP_Standard_C4484572_998",1-79,"Actions","EP_Contact Info",237,yes,"EP_1","Default zone"
603214,2023-05-02T08:25:01.524-05:00,"EP_Standard_C4484572",0-203,"Actions","EP_Landing",1859,yes,"EP","Default zone"
603215,2023-05-02T08:25:01.525-05:00,"EP_Standard_C4484572_998",1-112,"Actions","EP_Logout",43,yes,"EP_1","Default zone"
603301,2023-05-02T08:25:01.611-05:00,"EP_Standard_C4484572",0-207,"Actions","EP_Landing",1881,yes,"EP","Default zone"
603399,2023-05-02T08:25:01.709-05:00,"EP_Standard_C4484572",0-113,"Actions","EP_Dashboard",10839,yes,"EP","Default zone"
603450,2023-05-02T08:25:01.760-05:00,"EP_Standard_C4484572_998",1-150,"Actions","EP_Contact Info",2098,yes,"EP_1","Default zone"
603516,2023-05-02T08:25:01.826-05:00,"EP_Standard_C4484572",0-81,"Actions","EP_Login",14638,yes,"EP","Default zone"
603551,2023-05-02T08:25:01.861-05:00,"EP_Standard_C4484572",0-183,"Actions","EP_Address",1178,yes,"EP","Default zone"
603561,2023-05-02T08:25:01.871-05:00,"EP_Standard_C4484572_998",1-94,"Actions","FINISH",0,yes,"EP_1","Default zone"
603570,2023-05-02T08:25:01.880-05:00,"EP_Standard_C4484572",0-111,"Actions","EP_Landing",1370,yes,"EP","Default zone"
603573,2023-05-02T08:25:01.883-05:00,"EP_Standard_C4484572_998",1-175,"Actions","START",0,yes,"EP_1","Default zone"
603601,2023-05-02T08:25:01.911-05:00,"EP_Standard_C4484572",0-179,"Actions","EP_Logout",5,yes,"EP","Default zone"
603652,2023-05-02T08:25:01.962-05:00,"EP_Standard_C4484572",0-178,"Actions","FINISH",0,yes,"EP","Default zone"
